ticker,ticker_name,group,year,month,year_month,monthly_return_pct,monthly_volatility_pct,month_high,month_low,open_price,close_price,direction
SPY,S&P 500,US,2015,1,2015-01,-2.91,4.99,171.15,165.27,170.59,165.62,DOWN
SPY,S&P 500,US,2015,2,2015-02,4.33,2.71,175.89,167.67,167.67,174.93,UP
SPY,S&P 500,US,2015,3,2015-03,-2.19,4.08,176.04,169.82,176.04,172.19,DOWN
SPY,S&P 500,US,2015,4,2015-04,1.34,2.46,176.54,171.58,171.58,173.88,UP
SPY,S&P 500,US,2015,5,2015-05,0.2,3.09,178.08,173.53,175.76,176.11,FLAT
SPY,S&P 500,US,2015,6,2015-06,-2.23,3.21,177.72,172.18,176.47,172.54,DOWN
SPY,S&P 500,US,2015,7,2015-07,1.45,3.36,178.19,171.43,173.92,176.43,UP
SPY,S&P 500,US,2015,8,2015-08,-5.78,7.73,176.51,156.96,175.84,165.68,DOWN
SPY,S&P 500,US,2015,9,2015-09,0.45,6.5,167.78,158.4,160.74,161.45,FLAT
SPY,S&P 500,US,2015,10,2015-10,8.22,3.64,176.05,161.87,161.87,175.19,UP
SPY,S&P 500,US,2015,11,2015-11,-0.81,3.5,177.77,170.64,177.26,175.83,DOWN
SPY,S&P 500,US,2015,12,2015-12,-2.66,5.25,177.5,169.52,177.5,172.79,DOWN
SPY,S&P 500,US,2016,1,2016-01,-3.63,6.93,170.66,157.35,170.37,164.19,DOWN
SPY,S&P 500,US,2016,2,2016-02,-0.05,5.44,165.73,154.98,164.13,164.05,FLAT
SPY,S&P 500,US,2016,3,2016-03,4.28,3.25,175.51,167.91,167.91,175.08,UP
SPY,S&P 500,US,2016,4,2016-04,-0.29,2.95,178.99,173.75,176.28,175.77,FLAT
SPY,S&P 500,US,2016,5,2016-05,0.9,3.18,179.11,173.96,177.17,178.76,UP
SPY,S&P 500,US,2016,6,2016-06,0.14,5.36,180.92,170.93,179.13,179.39,FLAT
SPY,S&P 500,US,2016,7,2016-07,3.43,2.15,186.03,178.47,179.76,185.93,UP
SPY,S&P 500,US,2016,8,2016-08,0.2,1.58,187.62,184.58,185.77,186.15,FLAT
SPY,S&P 500,US,2016,9,2016-09,0.0,4.1,187.56,182.53,186.16,186.16,FLAT
SPY,S&P 500,US,2016,10,2016-10,-1.5,1.94,186.04,182.79,185.71,182.93,DOWN
SPY,S&P 500,US,2016,11,2016-11,4.44,3.04,190.65,179.49,181.61,189.67,UP
SPY,S&P 500,US,2016,12,2016-12,2.4,2.31,196.03,188.98,188.98,193.52,UP
SPY,S&P 500,US,2017,1,2017-01,1.02,1.91,198.75,195.0,195.0,196.98,UP
SPY,S&P 500,US,2017,2,2017-02,3.89,1.32,205.28,197.06,197.06,204.72,UP
SPY,S&P 500,US,2017,3,2017-03,-1.26,2.42,207.59,203.13,207.59,204.98,DOWN
SPY,S&P 500,US,2017,4,2017-04,1.17,2.18,207.46,202.17,204.62,207.01,UP
SPY,S&P 500,US,2017,5,2017-05,1.16,2.22,210.21,205.05,207.53,209.93,UP
SPY,S&P 500,US,2017,6,2017-06,-0.16,2.15,213.77,210.86,211.6,211.27,FLAT
SPY,S&P 500,US,2017,7,2017-07,1.88,1.61,216.19,210.18,211.63,215.61,UP
SPY,S&P 500,US,2017,8,2017-08,0.07,2.7,216.58,212.07,216.09,216.24,FLAT
SPY,S&P 500,US,2017,9,2017-09,1.87,1.56,220.6,214.99,216.55,220.6,UP
SPY,S&P 500,US,2017,10,2017-10,1.91,1.45,226.29,221.56,221.56,225.8,UP
SPY,S&P 500,US,2017,11,2017-11,2.92,1.87,232.7,225.18,226.1,232.7,UP
SPY,S&P 500,US,2017,12,2017-12,1.42,1.59,236.71,231.1,232.22,235.52,UP
SPY,S&P 500,US,2018,1,2018-01,4.89,2.5,252.93,237.21,237.21,248.8,UP
SPY,S&P 500,US,2018,2,2018-02,-3.53,8.01,248.51,227.38,248.51,239.75,DOWN
SPY,S&P 500,US,2018,3,2018-03,-1.31,5.82,246.12,228.66,236.26,233.18,DOWN
SPY,S&P 500,US,2018,4,2018-04,2.73,4.93,239.59,228.15,228.15,234.38,UP
SPY,S&P 500,US,2018,5,2018-05,2.25,3.0,242.23,232.71,234.8,240.08,UP
SPY,S&P 500,US,2018,6,2018-06,-0.4,2.46,247.15,239.74,242.44,241.46,FLAT
SPY,S&P 500,US,2018,7,2018-07,3.48,2.43,252.79,241.12,241.98,250.41,UP
SPY,S&P 500,US,2018,8,2018-08,3.36,2.01,259.44,249.99,249.99,258.4,UP
SPY,S&P 500,US,2018,9,2018-09,0.77,1.62,261.31,255.99,257.96,259.94,UP
SPY,S&P 500,US,2018,10,2018-10,-7.23,6.37,260.84,235.92,260.84,241.97,DOWN
SPY,S&P 500,US,2018,11,2018-11,0.78,5.42,251.25,235.38,244.55,246.46,UP
SPY,S&P 500,US,2018,12,2018-12,-10.0,8.65,249.73,210.75,249.73,224.76,DOWN
SPY,S&P 500,US,2019,1,2019-01,7.89,5.26,242.76,219.63,225.0,242.76,UP
SPY,S&P 500,US,2019,2,2019-02,3.19,2.34,251.38,242.87,242.87,250.63,UP
SPY,S&P 500,US,2019,3,2019-03,1.18,3.4,257.2,246.83,252.19,255.16,UP
SPY,S&P 500,US,2019,4,2019-04,2.87,1.78,265.59,258.19,258.19,265.59,UP
SPY,S&P 500,US,2019,5,2019-05,-5.67,4.22,265.6,248.65,263.59,248.65,DOWN
SPY,S&P 500,US,2019,6,2019-06,7.23,3.07,267.25,248.02,248.02,265.95,UP
SPY,S&P 500,US,2019,7,2019-07,0.6,2.45,274.13,268.37,268.37,269.97,UP
SPY,S&P 500,US,2019,8,2019-08,-0.81,6.65,267.62,257.62,267.62,265.45,DOWN
SPY,S&P 500,US,2019,9,2019-09,2.55,2.49,273.48,263.9,263.9,270.62,UP
SPY,S&P 500,US,2019,10,2019-10,3.44,3.72,277.34,262.68,267.4,276.6,UP
SPY,S&P 500,US,2019,11,2019-11,2.67,1.63,287.68,279.16,279.16,286.61,UP
SPY,S&P 500,US,2019,12,2019-12,3.79,2.16,295.93,282.27,284.18,294.94,UP
SPY,S&P 500,US,2020,1,2020-01,-0.97,3.51,304.19,294.82,297.7,294.82,DOWN
SPY,S&P 500,US,2020,2,2020-02,-8.6,7.2,310.04,271.48,297.01,271.48,DOWN
SPY,S&P 500,US,2020,3,2020-03,-16.12,25.88,286.69,205.5,283.24,237.58,DOWN
SPY,S&P 500,US,2020,4,2020-04,18.01,11.66,270.27,226.89,226.89,267.75,UP
SPY,S&P 500,US,2020,5,2020-05,7.61,6.47,280.51,259.57,260.66,280.51,UP
SPY,S&P 500,US,2020,6,2020-06,1.36,8.3,297.91,277.09,281.64,285.48,UP
SPY,S&P 500,US,2020,7,2020-07,5.15,3.77,302.61,287.48,287.48,302.29,UP
SPY,S&P 500,US,2020,8,2020-08,6.24,2.36,324.57,304.4,304.4,323.39,UP
SPY,S&P 500,US,2020,9,2020-09,-4.64,7.06,331.16,299.9,326.44,311.28,DOWN
SPY,S&P 500,US,2020,10,2020-10,-3.12,5.88,327.59,303.52,313.28,303.52,DOWN
SPY,S&P 500,US,2020,11,2020-11,9.65,4.69,338.04,306.93,306.93,336.54,UP
SPY,S&P 500,US,2020,12,2020-12,2.58,2.49,349.01,338.96,340.22,349.01,UP
SPY,S&P 500,US,2021,1,2021-01,0.35,4.82,358.82,344.26,344.26,345.45,FLAT
SPY,S&P 500,US,2021,2,2021-02,1.1,4.14,366.52,351.2,351.2,355.06,UP
SPY,S&P 500,US,2021,3,2021-03,2.07,4.71,371.18,351.64,363.66,371.18,UP
SPY,S&P 500,US,2021,4,2021-04,4.17,3.03,393.4,375.18,375.18,390.82,UP
SPY,S&P 500,US,2021,5,2021-05,0.44,4.05,395.33,379.68,391.66,393.38,FLAT
SPY,S&P 500,US,2021,6,2021-06,2.33,2.48,402.2,389.86,393.04,402.2,UP
SPY,S&P 500,US,2021,7,2021-07,1.88,3.28,414.38,399.3,404.43,412.02,UP
SPY,S&P 500,US,2021,8,2021-08,3.19,2.39,424.91,411.16,411.16,424.28,UP
SPY,S&P 500,US,2021,9,2021-09,-4.71,3.68,425.82,404.51,424.51,404.51,DOWN
SPY,S&P 500,US,2021,10,2021-10,5.76,3.14,432.89,404.04,409.32,432.89,UP
SPY,S&P 500,US,2021,11,2021-11,-0.97,3.7,442.77,429.41,433.64,429.41,DOWN
SPY,S&P 500,US,2021,12,2021-12,5.8,4.89,451.66,424.64,424.64,449.27,UP
SPY,S&P 500,US,2022,1,2022-01,-5.82,5.39,451.88,407.92,451.88,425.58,DOWN
SPY,S&P 500,US,2022,2,2022-02,-3.6,6.48,432.8,399.13,428.45,413.02,DOWN
SPY,S&P 500,US,2022,3,2022-03,5.36,6.74,437.95,393.74,406.73,428.54,UP
SPY,S&P 500,US,2022,4,2022-04,-9.03,7.2,433.44,390.93,429.76,390.93,DOWN
SPY,S&P 500,US,2022,5,2022-05,-0.37,9.03,407.12,369.54,393.28,391.81,FLAT
SPY,S&P 500,US,2022,6,2022-06,-7.5,8.57,396.04,347.9,388.64,359.5,DOWN
SPY,S&P 500,US,2022,7,2022-07,8.07,5.53,392.61,360.13,363.31,392.61,UP
SPY,S&P 500,US,2022,8,2022-08,-3.8,5.57,409.49,376.59,391.45,376.59,DOWN
SPY,S&P 500,US,2022,9,2022-09,-9.53,6.9,391.64,341.78,377.77,341.78,DOWN
SPY,S&P 500,US,2022,10,2022-10,5.35,8.05,372.24,341.18,350.8,369.55,UP
SPY,S&P 500,US,2022,11,2022-11,6.02,8.06,390.1,355.01,367.94,390.1,UP
SPY,S&P 500,US,2022,12,2022-12,-5.69,5.2,389.81,362.07,389.81,367.62,DOWN
SPY,S&P 500,US,2023,1,2023-01,6.74,4.79,390.74,364.68,366.07,390.74,UP
SPY,S&P 500,US,2023,2,2023-02,-3.54,4.49,400.64,380.91,394.89,380.91,DOWN
SPY,S&P 500,US,2023,3,2023-03,4.11,5.24,395.03,370.43,379.45,395.03,UP
SPY,S&P 500,US,2023,4,2023-04,1.21,3.48,401.34,390.18,396.54,401.34,UP
SPY,S&P 500,US,2023,5,2023-05,0.56,3.69,405.45,390.92,400.94,403.2,UP
SPY,S&P 500,US,2023,6,2023-06,5.48,3.03,429.32,407.03,407.03,429.32,UP
SPY,S&P 500,US,2023,7,2023-07,3.15,2.3,443.38,424.74,429.82,443.38,UP
SPY,S&P 500,US,2023,8,2023-08,-1.34,3.55,442.11,422.55,442.11,436.17,DOWN
SPY,S&P 500,US,2023,9,2023-09,-4.92,3.15,436.99,413.93,436.99,415.48,DOWN
SPY,S&P 500,US,2023,10,2023-10,-2.13,4.04,424.07,399.15,415.32,406.46,DOWN
SPY,S&P 500,US,2023,11,2023-11,7.98,3.24,443.59,410.8,410.8,443.59,UP
SPY,S&P 500,US,2023,12,2023-12,3.95,2.74,465.19,442.0,446.22,463.84,UP
SPY,S&P 500,US,2024,1,2024-01,2.16,3.22,479.42,456.01,461.25,471.23,UP
SPY,S&P 500,US,2024,2,2024-02,3.86,3.5,495.82,477.4,477.4,495.82,UP
SPY,S&P 500,US,2024,3,2024-03,2.31,2.81,512.14,494.94,500.48,512.04,UP
SPY,S&P 500,US,2024,4,2024-04,-3.86,3.8,511.15,484.72,511.15,491.39,DOWN
SPY,S&P 500,US,2024,5,2024-05,5.4,2.74,520.15,489.8,489.8,516.25,UP
SPY,S&P 500,US,2024,6,2024-06,3.44,1.85,536.92,516.67,516.67,534.46,UP
SPY,S&P 500,US,2024,7,2024-07,1.0,4.14,554.73,528.75,535.56,540.93,UP
SPY,S&P 500,US,2024,8,2024-08,3.81,5.52,553.57,508.1,533.27,553.57,UP
SPY,S&P 500,US,2024,9,2024-09,4.25,3.93,565.2,530.67,542.18,565.2,UP
SPY,S&P 500,US,2024,10,2024-10,0.0,3.21,575.87,559.33,560.13,560.15,FLAT
SPY,S&P 500,US,2024,11,2024-11,5.52,3.43,593.56,561.31,562.52,593.56,UP
SPY,S&P 500,US,2024,12,2024-12,-2.58,4.13,598.74,577.35,594.62,579.28,DOWN
SPY,S&P 500,US,2025,1,2025-01,2.94,4.03,602.67,573.75,577.85,594.83,UP
SPY,S&P 500,US,2025,2,2025-02,-0.6,3.79,605.82,578.26,590.83,587.28,DOWN
SPY,S&P 500,US,2025,3,2025-03,-3.89,5.98,576.99,545.02,576.99,554.56,DOWN
SPY,S&P 500,US,2025,4,2025-04,-1.15,15.21,559.65,492.19,556.13,549.75,DOWN
SPY,S&P 500,US,2025,5,2025-05,5.54,4.9,589.71,553.65,553.65,584.3,UP
SPY,S&P 500,US,2025,6,2025-06,4.55,2.87,614.33,587.59,587.59,614.33,UP
SPY,S&P 500,US,2025,7,2025-07,2.34,1.89,633.47,614.13,614.13,628.48,UP
SPY,S&P 500,US,2025,8,2025-08,3.75,3.46,645.22,618.17,618.17,641.37,UP
SPY,S&P 500,US,2025,9,2025-09,4.34,2.07,664.88,636.62,636.62,664.22,UP
SPY,S&P 500,US,2025,10,2025-10,2.04,3.96,685.36,651.1,666.48,680.05,UP
SPY,S&P 500,US,2025,11,2025-11,0.01,4.43,681.38,650.61,681.33,681.38,FLAT
SPY,S&P 500,US,2025,12,2025-12,0.54,2.5,690.38,669.42,678.27,681.92,UP
SPY,S&P 500,US,2026,1,2026-01,1.29,2.96,695.49,677.58,683.17,691.97,UP
SPY,S&P 500,US,2026,2,2026-02,-1.35,3.86,695.41,677.62,695.41,685.99,DOWN
SPY,S&P 500,US,2026,3,2026-03,-2.04,3.64,686.38,672.38,686.38,672.38,DOWN
QQQ,Nasdaq-100,US,2015,1,2015-01,-1.79,5.6,96.0,91.76,94.78,93.09,DOWN
QQQ,Nasdaq-100,US,2015,2,2015-02,6.3,2.69,100.25,93.9,93.9,99.81,UP
QQQ,Nasdaq-100,US,2015,3,2015-03,-3.23,4.24,100.71,96.78,100.71,97.46,DOWN
QQQ,Nasdaq-100,US,2015,4,2015-04,2.46,3.65,102.02,96.95,96.95,99.33,UP
QQQ,Nasdaq-100,US,2015,5,2015-05,0.92,3.92,102.4,98.48,100.64,101.56,UP
QQQ,Nasdaq-100,US,2015,6,2015-06,-2.81,3.78,102.48,98.69,101.91,99.04,DOWN
QQQ,Nasdaq-100,US,2015,7,2015-07,3.73,4.15,105.43,98.08,99.83,103.56,UP
QQQ,Nasdaq-100,US,2015,8,2015-08,-6.53,9.21,103.83,90.73,103.23,96.49,DOWN
QQQ,Nasdaq-100,US,2015,9,2015-09,0.95,7.29,99.1,92.23,93.47,94.36,UP
QQQ,Nasdaq-100,US,2015,10,2015-10,10.87,4.26,105.73,94.78,94.78,105.09,UP
QQQ,Nasdaq-100,US,2015,11,2015-11,-0.51,3.91,106.65,101.85,106.27,105.73,DOWN
QQQ,Nasdaq-100,US,2015,12,2015-12,-2.57,5.8,106.78,102.15,106.78,104.04,DOWN
QQQ,Nasdaq-100,US,2016,1,2016-01,-4.9,8.71,101.85,93.55,101.85,96.85,DOWN
QQQ,Nasdaq-100,US,2016,2,2016-02,-1.83,6.77,97.11,89.59,97.11,95.33,DOWN
QQQ,Nasdaq-100,US,2016,3,2016-03,3.53,4.18,102.02,96.87,98.39,101.87,UP
QQQ,Nasdaq-100,US,2016,4,2016-04,-4.2,3.91,103.76,98.62,102.95,98.62,DOWN
QQQ,Nasdaq-100,US,2016,5,2016-05,3.39,3.88,102.93,97.97,99.55,102.93,UP
QQQ,Nasdaq-100,US,2016,6,2016-06,-2.29,6.05,103.16,95.61,102.94,100.59,DOWN
QQQ,Nasdaq-100,US,2016,7,2016-07,6.62,2.43,107.78,100.47,101.09,107.78,UP
QQQ,Nasdaq-100,US,2016,8,2016-08,0.52,1.8,110.09,107.53,108.35,108.91,UP
QQQ,Nasdaq-100,US,2016,9,2016-09,1.95,4.43,111.67,106.89,109.19,111.32,UP
QQQ,Nasdaq-100,US,2016,10,2016-10,-1.32,2.58,112.12,109.54,111.16,109.7,DOWN
QQQ,Nasdaq-100,US,2016,11,2016-11,1.2,4.37,111.53,106.57,108.87,110.18,UP
QQQ,Nasdaq-100,US,2016,12,2016-12,2.91,3.28,113.63,108.27,108.27,111.43,UP
QQQ,Nasdaq-100,US,2017,1,2017-01,4.21,2.0,118.31,112.42,112.42,117.15,UP
QQQ,Nasdaq-100,US,2017,2,2017-02,3.66,1.33,122.73,117.86,117.96,122.28,UP
QQQ,Nasdaq-100,US,2017,3,2017-03,0.92,2.31,124.84,122.33,123.61,124.76,UP
QQQ,Nasdaq-100,US,2017,4,2017-04,2.79,2.2,128.16,122.89,124.68,128.16,UP
QQQ,Nasdaq-100,US,2017,5,2017-05,2.98,3.16,133.2,128.23,129.3,133.15,UP
QQQ,Nasdaq-100,US,2017,6,2017-06,-2.7,4.74,135.3,130.02,133.67,130.07,DOWN
QQQ,Nasdaq-100,US,2017,7,2017-07,5.17,2.9,136.9,128.7,128.7,135.35,UP
QQQ,Nasdaq-100,US,2017,8,2017-08,1.84,4.03,138.16,133.27,135.66,138.16,UP
QQQ,Nasdaq-100,US,2017,9,2017-09,-0.16,2.7,138.36,135.24,137.97,137.75,FLAT
QQQ,Nasdaq-100,US,2017,10,2017-10,4.51,3.18,144.09,137.87,137.87,144.09,UP
QQQ,Nasdaq-100,US,2017,11,2017-11,2.01,3.01,148.3,143.77,144.05,146.93,UP
QQQ,Nasdaq-100,US,2017,12,2017-12,1.03,2.52,150.55,144.62,146.31,147.82,UP
QQQ,Nasdaq-100,US,2018,1,2018-01,6.88,3.22,162.22,150.41,150.41,160.77,UP
QQQ,Nasdaq-100,US,2018,2,2018-02,-0.45,8.92,161.71,145.63,159.4,158.69,FLAT
QQQ,Nasdaq-100,US,2018,3,2018-03,-2.49,7.76,165.21,149.48,156.1,152.21,DOWN
QQQ,Nasdaq-100,US,2018,4,2018-04,3.49,6.81,158.21,147.82,147.82,152.98,UP
QQQ,Nasdaq-100,US,2018,5,2018-05,4.48,3.27,161.77,153.8,154.73,161.66,UP
QQQ,Nasdaq-100,US,2018,6,2018-06,-0.42,3.98,168.85,161.69,164.2,163.51,FLAT
QQQ,Nasdaq-100,US,2018,7,2018-07,2.11,4.47,174.15,162.7,164.61,168.09,UP
QQQ,Nasdaq-100,US,2018,8,2018-08,5.38,2.66,177.89,168.73,168.73,177.8,UP
QQQ,Nasdaq-100,US,2018,9,2018-09,0.15,3.4,177.34,172.53,177.04,177.3,FLAT
QQQ,Nasdaq-100,US,2018,10,2018-10,-8.78,9.72,177.67,155.77,177.67,162.06,DOWN
QQQ,Nasdaq-100,US,2018,11,2018-11,-1.56,8.08,167.56,151.89,164.2,161.63,DOWN
QQQ,Nasdaq-100,US,2018,12,2018-12,-10.23,10.94,164.46,137.34,164.46,147.63,DOWN
QQQ,Nasdaq-100,US,2019,1,2019-01,8.57,7.37,160.94,143.38,148.23,160.94,UP
QQQ,Nasdaq-100,US,2019,2,2019-02,3.43,2.91,166.24,160.26,160.26,165.75,UP
QQQ,Nasdaq-100,US,2019,3,2019-03,3.21,4.17,175.05,163.82,166.9,172.26,UP
QQQ,Nasdaq-100,US,2019,4,2019-04,4.12,2.22,183.15,174.54,174.54,181.73,UP
QQQ,Nasdaq-100,US,2019,5,2019-05,-7.93,5.61,183.23,166.78,181.14,166.78,DOWN
QQQ,Nasdaq-100,US,2019,6,2019-06,10.01,5.15,181.07,163.11,163.11,179.44,UP
QQQ,Nasdaq-100,US,2019,7,2019-07,0.97,3.36,187.66,181.86,181.86,183.63,UP
QQQ,Nasdaq-100,US,2019,8,2019-08,-1.41,7.69,182.72,173.67,182.72,180.14,DOWN
QQQ,Nasdaq-100,US,2019,9,2019-09,1.91,4.05,185.68,178.39,178.39,181.8,UP
QQQ,Nasdaq-100,US,2019,10,2019-10,5.24,4.28,190.23,177.21,180.31,189.76,UP
QQQ,Nasdaq-100,US,2019,11,2019-11,3.13,2.09,198.38,191.48,191.48,197.48,UP
QQQ,Nasdaq-100,US,2019,12,2019-12,4.96,2.6,206.29,193.93,195.46,205.15,UP
QQQ,Nasdaq-100,US,2020,1,2020-01,1.35,4.32,216.71,206.67,208.58,211.39,UP
QQQ,Nasdaq-100,US,2020,2,2020-02,-7.46,8.53,228.67,198.43,214.58,198.58,DOWN
QQQ,Nasdaq-100,US,2020,3,2020-03,-11.84,25.66,210.57,163.36,208.83,184.12,DOWN
QQQ,Nasdaq-100,US,2020,4,2020-04,20.08,12.05,211.77,176.29,176.29,211.68,UP
QQQ,Nasdaq-100,US,2020,5,2020-05,9.69,5.96,225.66,205.72,205.72,225.66,UP
QQQ,Nasdaq-100,US,2020,6,2020-06,5.97,7.32,241.04,226.3,226.33,239.84,UP
QQQ,Nasdaq-100,US,2020,7,2020-07,6.11,6.38,258.42,242.64,242.64,257.46,UP
QQQ,Nasdaq-100,US,2020,8,2020-08,9.47,4.77,285.64,256.88,260.94,285.64,UP
QQQ,Nasdaq-100,US,2020,9,2020-09,-7.36,10.31,293.28,255.88,290.52,269.14,DOWN
QQQ,Nasdaq-100,US,2020,10,2020-10,-4.56,8.04,285.3,260.94,273.41,260.94,DOWN
QQQ,Nasdaq-100,US,2020,11,2020-11,10.98,6.88,290.23,261.52,261.52,290.23,UP
QQQ,Nasdaq-100,US,2020,12,2020-12,3.58,3.27,304.46,291.87,293.95,304.46,UP
QQQ,Nasdaq-100,US,2021,1,2021-01,1.7,6.58,318.87,298.45,300.16,305.26,UP
QQQ,Nasdaq-100,US,2021,2,2021-02,-2.57,6.13,326.5,303.58,312.89,304.85,DOWN
QQQ,Nasdaq-100,US,2021,3,2021-03,-1.25,8.57,314.02,291.07,314.02,310.08,DOWN
QQQ,Nasdaq-100,US,2021,4,2021-04,4.13,4.39,332.32,315.37,315.37,328.41,UP
QQQ,Nasdaq-100,US,2021,5,2021-05,-0.67,5.9,326.66,307.91,326.66,324.46,DOWN
QQQ,Nasdaq-100,US,2021,6,2021-06,6.62,3.26,345.33,320.65,323.39,344.78,UP
QQQ,Nasdaq-100,US,2021,7,2021-07,2.82,3.13,358.46,344.92,344.92,354.65,UP
QQQ,Nasdaq-100,US,2021,8,2021-08,4.21,2.96,369.91,352.35,354.68,369.61,UP
QQQ,Nasdaq-100,US,2021,9,2021-09,-5.84,4.13,371.71,348.6,370.22,348.6,DOWN
QQQ,Nasdaq-100,US,2021,10,2021-10,7.2,4.07,376.02,343.4,350.76,376.02,UP
QQQ,Nasdaq-100,US,2021,11,2021-11,1.65,4.66,393.43,377.3,377.3,383.53,UP
QQQ,Nasdaq-100,US,2021,12,2021-12,2.9,6.8,393.43,371.21,377.0,387.94,UP
QQQ,Nasdaq-100,US,2022,1,2022-01,-9.62,8.27,391.68,332.61,391.68,354.01,DOWN
QQQ,Nasdaq-100,US,2022,2,2022-02,-5.12,9.51,359.32,321.22,356.42,338.17,DOWN
QQQ,Nasdaq-100,US,2022,3,2022-03,6.3,9.4,362.4,310.25,332.99,353.95,UP
QQQ,Nasdaq-100,US,2022,4,2022-04,-13.43,9.87,360.55,305.83,353.28,305.83,DOWN
QQQ,Nasdaq-100,US,2022,5,2022-05,-3.2,12.15,321.79,280.43,310.93,300.98,DOWN
QQQ,Nasdaq-100,US,2022,6,2022-06,-8.23,10.72,306.93,264.96,298.75,274.17,DOWN
QQQ,Nasdaq-100,US,2022,7,2022-07,11.81,7.73,308.58,275.98,275.98,308.58,UP
QQQ,Nasdaq-100,US,2022,8,2022-08,-5.08,7.31,325.79,292.74,308.39,292.74,DOWN
QQQ,Nasdaq-100,US,2022,9,2022-09,-10.57,8.28,303.96,261.9,292.87,261.9,DOWN
QQQ,Nasdaq-100,US,2022,10,2022-10,1.62,9.66,278.51,255.51,268.04,272.38,UP
QQQ,Nasdaq-100,US,2022,11,2022-11,6.63,10.99,287.48,255.27,269.59,287.48,UP
QQQ,Nasdaq-100,US,2022,12,2022-12,-9.13,6.52,287.83,255.49,287.83,261.56,DOWN
QQQ,Nasdaq-100,US,2023,1,2023-01,11.4,6.37,291.01,256.95,259.8,289.4,UP
QQQ,Nasdaq-100,US,2023,2,2023-02,-2.45,7.44,306.2,286.68,295.59,288.36,DOWN
QQQ,Nasdaq-100,US,2023,3,2023-03,10.38,5.8,315.73,283.44,286.04,315.73,UP
QQQ,Nasdaq-100,US,2023,4,2023-04,0.75,4.72,317.34,304.97,314.97,317.34,UP
QQQ,Nasdaq-100,US,2023,5,2023-05,8.01,5.02,344.31,311.05,316.97,342.36,UP
QQQ,Nasdaq-100,US,2023,6,2023-06,5.09,4.79,364.27,343.17,346.31,363.94,UP
QQQ,Nasdaq-100,US,2023,7,2023-07,3.62,4.16,380.02,360.8,364.79,377.99,UP
QQQ,Nasdaq-100,US,2023,8,2023-08,-1.25,5.25,377.11,352.82,377.11,372.38,DOWN
QQQ,Nasdaq-100,US,2023,9,2023-09,-4.98,4.09,372.46,349.46,371.99,353.46,DOWN
QQQ,Nasdaq-100,US,2023,10,2023-10,-2.88,5.45,366.24,339.05,356.41,346.16,DOWN
QQQ,Nasdaq-100,US,2023,11,2023-11,8.93,4.12,385.5,352.17,352.17,383.61,UP
QQQ,Nasdaq-100,US,2023,12,2023-12,5.29,3.33,407.0,379.88,384.71,405.05,UP
QQQ,Nasdaq-100,US,2024,1,2024-01,3.57,4.74,423.47,391.95,398.19,412.42,UP
QQQ,Nasdaq-100,US,2024,2,2024-02,4.06,4.72,434.2,417.27,417.27,434.2,UP
QQQ,Nasdaq-100,US,2024,3,2024-03,-0.23,4.41,442.09,429.18,440.74,439.74,FLAT
QQQ,Nasdaq-100,US,2024,4,2024-04,-4.58,5.31,441.09,410.66,440.67,420.51,DOWN
