ticker,ticker_name,group,year,month,year_month,monthly_return_pct,monthly_volatility_pct,month_high,month_low,open_price,close_price,direction
QQQ,Nasdaq-100,US,2024,5,2024-05,6.92,3.5,455.26,417.47,417.47,446.38,UP
QQQ,Nasdaq-100,US,2024,6,2024-06,5.9,3.48,480.54,448.77,448.77,475.26,UP
QQQ,Nasdaq-100,US,2024,7,2024-07,-2.25,6.88,498.92,453.85,478.04,467.28,DOWN
QQQ,Nasdaq-100,US,2024,8,2024-08,3.61,7.35,478.62,431.27,455.96,472.44,UP
QQQ,Nasdaq-100,US,2024,9,2024-09,5.83,6.0,486.22,445.08,458.1,484.83,UP
QQQ,Nasdaq-100,US,2024,10,2024-10,0.54,4.54,496.84,478.07,478.07,480.63,UP
QQQ,Nasdaq-100,US,2024,11,2024-11,4.58,4.67,510.72,482.78,484.19,506.35,UP
QQQ,Nasdaq-100,US,2024,12,2024-12,-0.63,5.79,534.59,508.65,511.86,508.65,DOWN
QQQ,Nasdaq-100,US,2025,1,2025-01,2.36,5.89,529.95,502.53,507.66,519.65,UP
QQQ,Nasdaq-100,US,2025,2,2025-02,-1.92,5.45,536.8,497.75,515.5,505.61,DOWN
QQQ,Nasdaq-100,US,2025,3,2025-03,-5.52,7.84,499.48,465.98,494.54,467.25,DOWN
QQQ,Nasdaq-100,US,2025,4,2025-04,0.59,16.97,474.45,414.58,471.02,473.78,UP
QQQ,Nasdaq-100,US,2025,5,2025-05,7.77,5.68,520.15,479.7,479.96,517.26,UP
QQQ,Nasdaq-100,US,2025,6,2025-06,5.55,3.49,550.29,521.35,521.35,550.29,UP
QQQ,Nasdaq-100,US,2025,7,2025-07,3.29,2.26,566.75,545.65,545.65,563.63,UP
QQQ,Nasdaq-100,US,2025,8,2025-08,2.98,4.46,578.92,552.53,552.53,569.01,UP
QQQ,Nasdaq-100,US,2025,9,2025-09,6.27,2.36,601.43,564.24,564.24,599.6,UP
QQQ,Nasdaq-100,US,2025,10,2025-10,4.28,5.41,634.95,588.74,602.47,628.26,UP
QQQ,Nasdaq-100,US,2025,11,2025-11,-2.03,6.34,631.27,584.92,631.27,618.45,DOWN
QQQ,Nasdaq-100,US,2025,12,2025-12,-0.34,3.74,626.8,599.64,616.38,614.31,FLAT
QQQ,Nasdaq-100,US,2026,1,2026-01,1.43,3.92,633.22,608.06,613.12,621.87,UP
QQQ,Nasdaq-100,US,2026,2,2026-02,-3.01,5.4,626.14,597.03,626.14,607.29,DOWN
QQQ,Nasdaq-100,US,2026,3,2026-03,-1.37,5.39,610.75,599.75,608.09,599.75,DOWN
^AXJO,ASX 200,Australia,2015,1,2015-01,2.8,3.91,5588.3,5299.2,5435.9,5588.3,UP
^AXJO,ASX 200,Australia,2015,2,2015-02,5.4,3.48,5944.9,5625.3,5625.3,5928.8,UP
^AXJO,ASX 200,Australia,2015,3,2015-03,-1.13,3.7,5975.5,5793.2,5958.9,5891.5,DOWN
^AXJO,ASX 200,Australia,2015,4,2015-04,-1.21,3.76,5982.7,5790.0,5860.8,5790.0,DOWN
^AXJO,ASX 200,Australia,2015,5,2015-05,-0.64,3.99,5827.5,5610.3,5814.4,5777.2,DOWN
^AXJO,ASX 200,Australia,2015,6,2015-06,-4.82,4.83,5735.4,5422.5,5735.4,5459.0,DOWN
^AXJO,ASX 200,Australia,2015,7,2015-07,3.33,4.69,5706.7,5469.5,5515.7,5699.2,UP
^AXJO,ASX 200,Australia,2015,8,2015-08,-8.32,6.77,5697.9,5001.3,5679.3,5207.0,DOWN
^AXJO,ASX 200,Australia,2015,9,2015-09,-1.47,7.62,5221.1,4918.4,5096.4,5021.6,DOWN
^AXJO,ASX 200,Australia,2015,10,2015-10,2.49,4.15,5351.6,5052.0,5112.1,5239.4,UP
^AXJO,ASX 200,Australia,2015,11,2015-11,0.01,4.99,5276.4,5003.8,5165.8,5166.5,FLAT
^AXJO,ASX 200,Australia,2015,12,2015-12,0.57,5.06,5319.9,4909.6,5266.1,5295.9,UP
^AXJO,ASX 200,Australia,2016,1,2016-01,-5.03,5.19,5270.5,4841.5,5270.5,5005.5,DOWN
^AXJO,ASX 200,Australia,2016,2,2016-02,-3.23,6.43,5043.6,4765.3,5043.6,4880.9,DOWN
^AXJO,ASX 200,Australia,2016,3,2016-03,3.26,4.27,5185.5,4922.3,4922.3,5082.8,UP
^AXJO,ASX 200,Australia,2016,4,2016-04,5.06,4.03,5272.7,4924.4,4999.4,5252.2,UP
^AXJO,ASX 200,Australia,2016,5,2016-05,2.59,3.6,5408.0,5243.0,5243.0,5378.6,UP
^AXJO,ASX 200,Australia,2016,6,2016-06,-1.69,5.32,5371.0,5103.3,5323.2,5233.4,DOWN
^AXJO,ASX 200,Australia,2016,7,2016-07,6.02,2.7,5562.3,5197.5,5246.6,5562.3,UP
^AXJO,ASX 200,Australia,2016,8,2016-08,-2.76,2.52,5587.4,5433.0,5587.4,5433.0,DOWN
^AXJO,ASX 200,Australia,2016,9,2016-09,0.37,3.68,5471.3,5207.8,5415.6,5435.9,FLAT
^AXJO,ASX 200,Australia,2016,10,2016-10,-2.94,2.82,5484.0,5283.8,5478.5,5317.7,DOWN
^AXJO,ASX 200,Australia,2016,11,2016-11,2.84,4.89,5507.8,5156.6,5290.5,5440.5,UP
^AXJO,ASX 200,Australia,2016,12,2016-12,3.01,3.06,5699.1,5400.4,5500.2,5665.8,UP
^AXJO,ASX 200,Australia,2017,1,2017-01,-1.96,3.03,5807.4,5611.0,5733.2,5620.9,DOWN
^AXJO,ASX 200,Australia,2017,2,2017-02,1.04,2.13,5816.3,5615.6,5653.2,5712.2,UP
^AXJO,ASX 200,Australia,2017,3,2017-03,2.81,2.95,5896.2,5684.5,5704.8,5864.9,UP
^AXJO,ASX 200,Australia,2017,4,2017-04,0.88,2.22,5934.0,5804.0,5872.7,5924.1,UP
^AXJO,ASX 200,Australia,2017,5,2017-05,-3.89,2.51,5956.4,5707.1,5956.4,5724.6,DOWN
^AXJO,ASX 200,Australia,2017,6,2017-06,-0.29,4.28,5833.9,5665.7,5738.1,5721.5,FLAT
^AXJO,ASX 200,Australia,2017,7,2017-07,0.64,3.77,5785.0,5673.8,5684.5,5720.6,UP
^AXJO,ASX 200,Australia,2017,8,2017-08,-1.0,2.56,5785.1,5669.0,5772.4,5714.5,DOWN
^AXJO,ASX 200,Australia,2017,9,2017-09,-0.75,1.88,5746.4,5655.4,5724.6,5681.6,DOWN
^AXJO,ASX 200,Australia,2017,10,2017-10,3.14,2.02,5919.1,5651.8,5729.3,5909.0,UP
^AXJO,ASX 200,Australia,2017,11,2017-11,0.54,2.1,6049.4,5931.7,5937.8,5969.9,UP
^AXJO,ASX 200,Australia,2017,12,2017-12,1.26,1.47,6088.1,5946.1,5989.8,6065.1,UP
^AXJO,ASX 200,Australia,2018,1,2018-01,-0.39,1.91,6135.8,5991.9,6061.3,6037.7,FLAT
^AXJO,ASX 200,Australia,2018,2,2018-02,-1.22,4.59,6121.4,5820.7,6090.1,6016.0,DOWN
^AXJO,ASX 200,Australia,2018,3,2018-03,-3.58,3.07,5996.1,5759.4,5973.3,5759.4,DOWN
^AXJO,ASX 200,Australia,2018,4,2018-04,4.01,1.61,5982.7,5751.9,5751.9,5982.7,UP
^AXJO,ASX 200,Australia,2018,5,2018-05,-0.05,1.85,6135.3,5984.7,6015.2,6011.9,FLAT
^AXJO,ASX 200,Australia,2018,6,2018-06,3.41,2.45,6232.1,5990.4,5990.4,6194.6,UP
^AXJO,ASX 200,Australia,2018,7,2018-07,1.66,2.54,6300.2,6177.8,6177.8,6280.2,UP
^AXJO,ASX 200,Australia,2018,8,2018-08,0.7,2.08,6352.2,6234.8,6275.7,6319.5,UP
^AXJO,ASX 200,Australia,2018,9,2018-09,-1.64,2.25,6310.9,6128.7,6310.9,6207.6,DOWN
^AXJO,ASX 200,Australia,2018,10,2018-10,-5.54,4.93,6185.5,5664.1,6172.3,5830.3,DOWN
^AXJO,ASX 200,Australia,2018,11,2018-11,-2.97,3.74,5941.3,5642.8,5840.8,5667.2,DOWN
^AXJO,ASX 200,Australia,2018,12,2018-12,-2.16,5.21,5771.2,5467.6,5771.2,5646.4,DOWN
^AXJO,ASX 200,Australia,2019,1,2019-01,5.52,3.08,5905.6,5557.8,5557.8,5864.7,UP
^AXJO,ASX 200,Australia,2019,2,2019-02,5.22,2.69,6186.3,5862.8,5862.8,6169.0,UP
^AXJO,ASX 200,Australia,2019,3,2019-03,-0.19,2.13,6263.9,6126.2,6192.7,6180.7,FLAT
^AXJO,ASX 200,Australia,2019,4,2019-04,1.75,2.64,6385.6,6181.3,6217.0,6325.5,UP
^AXJO,ASX 200,Australia,2019,5,2019-05,0.33,2.96,6510.7,6239.9,6375.9,6396.9,FLAT
^AXJO,ASX 200,Australia,2019,6,2019-06,4.72,3.05,6687.4,6320.5,6320.5,6618.8,UP
^AXJO,ASX 200,Australia,2019,7,2019-07,2.47,2.32,6845.1,6641.0,6648.1,6812.6,UP
^AXJO,ASX 200,Australia,2019,8,2019-08,-2.72,5.15,6788.9,6405.5,6788.9,6604.2,DOWN
^AXJO,ASX 200,Australia,2019,9,2019-09,1.66,1.89,6749.7,6553.0,6579.4,6688.3,UP
^AXJO,ASX 200,Australia,2019,10,2019-10,-1.18,3.57,6745.4,6517.1,6742.8,6663.4,DOWN
^AXJO,ASX 200,Australia,2019,11,2019-11,2.65,2.98,6864.0,6660.2,6669.1,6846.0,UP
^AXJO,ASX 200,Australia,2019,12,2019-12,-2.6,4.24,6862.3,6606.5,6862.3,6684.1,DOWN
^AXJO,ASX 200,Australia,2020,1,2020-01,4.88,2.6,7132.7,6690.6,6690.6,7017.2,UP
^AXJO,ASX 200,Australia,2020,2,2020-02,-6.96,5.26,7162.5,6441.2,6923.3,6441.2,DOWN
^AXJO,ASX 200,Australia,2020,3,2020-03,-20.57,22.15,6435.7,4546.0,6391.5,5076.8,DOWN
^AXJO,ASX 200,Australia,2020,4,2020-04,5.02,9.19,5522.4,5067.5,5258.6,5522.4,UP
^AXJO,ASX 200,Australia,2020,5,2020-05,9.72,7.97,5851.1,5245.9,5245.9,5755.7,UP
^AXJO,ASX 200,Australia,2020,6,2020-06,1.35,7.81,6148.4,5719.8,5819.2,5897.9,UP
^AXJO,ASX 200,Australia,2020,7,2020-07,-0.11,5.13,6156.3,5919.2,5934.4,5927.8,FLAT
^AXJO,ASX 200,Australia,2020,8,2020-08,2.27,3.65,6167.6,5926.1,5926.1,6060.5,UP
^AXJO,ASX 200,Australia,2020,9,2020-09,-2.31,6.39,6112.6,5784.1,5953.4,5815.9,DOWN
^AXJO,ASX 200,Australia,2020,10,2020-10,0.93,4.62,6229.4,5791.5,5872.9,5927.6,UP
^AXJO,ASX 200,Australia,2020,11,2020-11,9.52,3.96,6683.3,5951.3,5951.3,6517.8,UP
^AXJO,ASX 200,Australia,2020,12,2020-12,-0.02,3.33,6756.7,6587.1,6588.5,6587.1,FLAT
^AXJO,ASX 200,Australia,2021,1,2021-01,-1.15,4.2,6824.7,6607.1,6684.2,6607.4,DOWN
^AXJO,ASX 200,Australia,2021,2,2021-02,0.15,4.54,6917.3,6663.0,6663.0,6673.3,FLAT
^AXJO,ASX 200,Australia,2021,3,2021-03,0.02,3.23,6827.1,6708.2,6789.6,6790.7,FLAT
^AXJO,ASX 200,Australia,2021,4,2021-04,2.89,2.31,7082.3,6828.7,6828.7,7025.8,UP
^AXJO,ASX 200,Australia,2021,5,2021-05,1.89,3.71,7179.5,6931.7,7028.8,7161.6,UP
^AXJO,ASX 200,Australia,2021,6,2021-06,2.39,3.09,7386.2,7142.6,7142.6,7313.0,UP
^AXJO,ASX 200,Australia,2021,7,2021-07,1.75,2.97,7431.4,7251.8,7265.6,7392.6,UP
^AXJO,ASX 200,Australia,2021,8,2021-08,0.58,2.19,7628.9,7460.9,7491.4,7534.9,UP
^AXJO,ASX 200,Australia,2021,9,2021-09,-2.59,4.27,7530.3,7196.7,7527.1,7332.2,DOWN
^AXJO,ASX 200,Australia,2021,10,2021-10,1.92,3.39,7448.7,7185.5,7185.5,7323.7,UP
^AXJO,ASX 200,Australia,2021,11,2021-11,-1.56,2.92,7470.1,7239.8,7370.8,7256.0,DOWN
^AXJO,ASX 200,Australia,2021,12,2021-12,2.88,2.66,7513.4,7225.2,7235.9,7444.6,UP
^AXJO,ASX 200,Australia,2022,1,2022-01,-8.15,6.31,7589.8,6838.3,7589.8,6971.6,DOWN
^AXJO,ASX 200,Australia,2022,2,2022-02,0.62,4.57,7296.2,6990.6,7006.0,7049.1,UP
^AXJO,ASX 200,Australia,2022,3,2022-03,5.68,3.25,7514.5,6980.3,7096.5,7499.6,UP
^AXJO,ASX 200,Australia,2022,4,2022-04,-0.78,3.89,7592.8,7261.2,7493.8,7435.0,DOWN
^AXJO,ASX 200,Australia,2022,5,2022-05,-1.85,5.09,7364.7,6941.0,7347.0,7211.2,DOWN
^AXJO,ASX 200,Australia,2022,6,2022-06,-9.21,5.93,7238.8,6433.4,7234.0,6568.1,DOWN
^AXJO,ASX 200,Australia,2022,7,2022-07,6.2,3.18,6945.2,6539.9,6539.9,6945.2,UP
^AXJO,ASX 200,Australia,2022,8,2022-08,-0.09,3.28,7127.7,6961.8,6993.0,6986.8,FLAT
^AXJO,ASX 200,Australia,2022,9,2022-09,-5.43,5.81,7009.7,6462.0,6845.6,6474.2,DOWN
^AXJO,ASX 200,Australia,2022,10,2022-10,6.3,5.86,6863.5,6456.9,6456.9,6863.5,UP
^AXJO,ASX 200,Australia,2022,11,2022-11,4.4,3.94,7284.2,6857.9,6976.9,7284.2,UP
^AXJO,ASX 200,Australia,2022,12,2022-12,-4.29,3.37,7354.4,7020.1,7354.4,7038.7,DOWN
^AXJO,ASX 200,Australia,2023,1,2023-01,7.64,2.88,7493.8,6946.2,6946.2,7476.7,UP
^AXJO,ASX 200,Australia,2023,2,2023-02,-3.24,2.52,7558.1,7224.8,7501.7,7258.4,DOWN
^AXJO,ASX 200,Australia,2023,3,2023-03,-1.02,4.19,7364.7,6898.5,7251.6,7177.8,DOWN
^AXJO,ASX 200,Australia,2023,4,2023-04,1.19,1.97,7381.5,7219.0,7223.0,7309.2,UP
^AXJO,ASX 200,Australia,2023,5,2023-05,-3.32,2.84,7334.6,7091.3,7334.6,7091.3,DOWN
^AXJO,ASX 200,Australia,2023,6,2023-06,1.3,3.5,7357.8,7078.7,7110.8,7203.3,UP
^AXJO,ASX 200,Australia,2023,7,2023-07,2.27,3.66,7455.9,7004.0,7246.1,7410.4,UP
^AXJO,ASX 200,Australia,2023,8,2023-08,-1.95,3.09,7450.7,7115.2,7450.7,7305.3,DOWN
^AXJO,ASX 200,Australia,2023,9,2023-09,-3.16,2.86,7318.8,7024.8,7278.3,7048.6,DOWN
^AXJO,ASX 200,Australia,2023,10,2023-10,-3.59,3.04,7091.0,6772.9,7033.2,6780.7,DOWN
^AXJO,ASX 200,Australia,2023,11,2023-11,3.64,2.78,7105.9,6838.3,6838.3,7087.3,UP
^AXJO,ASX 200,Australia,2023,12,2023-12,7.32,3.08,7614.3,7061.6,7073.2,7590.8,UP
^AXJO,ASX 200,Australia,2024,1,2024-01,0.69,3.09,7680.7,7346.5,7627.8,7680.7,UP
^AXJO,ASX 200,Australia,2024,2,2024-02,1.46,2.92,7699.4,7547.7,7588.2,7698.7,UP
^AXJO,ASX 200,Australia,2024,3,2024-03,1.95,3.01,7896.9,7670.3,7745.6,7896.9,UP
^AXJO,ASX 200,Australia,2024,4,2024-04,-2.84,3.53,7887.9,7567.3,7887.9,7664.1,DOWN
^AXJO,ASX 200,Australia,2024,5,2024-05,1.74,3.75,7881.3,7569.9,7569.9,7701.7,UP
^AXJO,ASX 200,Australia,2024,6,2024-06,0.08,3.09,7860.0,7700.3,7761.0,7767.5,FLAT
^AXJO,ASX 200,Australia,2024,7,2024-07,4.41,3.46,8092.3,7718.2,7750.7,8092.3,UP
^AXJO,ASX 200,Australia,2024,8,2024-08,-0.28,4.84,8114.7,7649.6,8114.7,8091.9,FLAT
^AXJO,ASX 200,Australia,2024,9,2024-09,1.97,2.85,8269.8,7950.5,8109.9,8269.8,UP
^AXJO,ASX 200,Australia,2024,10,2024-10,-0.6,2.85,8355.9,8150.0,8208.9,8160.0,DOWN
^AXJO,ASX 200,Australia,2024,11,2024-11,3.91,2.59,8444.3,8118.8,8118.8,8436.2,UP
^AXJO,ASX 200,Australia,2024,12,2024-12,-3.42,3.38,8495.2,8067.0,8447.9,8159.1,DOWN
^AXJO,ASX 200,Australia,2025,1,2025-01,4.04,2.92,8550.1,8191.9,8201.2,8532.3,UP
^AXJO,ASX 200,Australia,2025,2,2025-02,-2.47,3.14,8555.8,8172.4,8379.4,8172.4,DOWN
^AXJO,ASX 200,Australia,2025,3,2025-03,-4.88,3.76,8245.7,7749.1,8245.7,7843.4,DOWN
^AXJO,ASX 200,Australia,2025,4,2025-04,2.54,8.42,8126.2,7343.3,7925.2,8126.2,UP
^AXJO,ASX 200,Australia,2025,5,2025-05,3.55,2.05,8434.7,8145.6,8145.6,8434.7,UP
^AXJO,ASX 200,Australia,2025,6,2025-06,1.52,1.96,8592.1,8414.1,8414.1,8542.3,UP
^AXJO,ASX 200,Australia,2025,7,2025-07,2.36,2.61,8757.2,8538.6,8541.1,8742.8,UP
^AXJO,ASX 200,Australia,2025,8,2025-08,3.59,2.69,9019.1,8662.0,8662.0,8973.1,UP
^AXJO,ASX 200,Australia,2025,9,2025-09,-0.88,3.02,8927.7,8738.8,8927.7,8848.8,DOWN
^AXJO,ASX 200,Australia,2025,10,2025-10,0.41,2.68,9094.7,8845.7,8845.7,8881.9,FLAT
^AXJO,ASX 200,Australia,2025,11,2025-11,-3.16,3.93,8894.8,8416.5,8894.8,8614.1,DOWN
^AXJO,ASX 200,Australia,2025,12,2025-12,1.74,2.38,8795.7,8565.2,8565.2,8714.3,UP
^AXJO,ASX 200,Australia,2026,1,2026-01,1.62,2.22,8966.1,8695.6,8727.8,8869.1,UP
^AXJO,ASX 200,Australia,2026,2,2026-02,4.78,4.71,9198.6,8708.8,8778.6,9198.6,UP
^AXJO,ASX 200,Australia,2026,3,2026-03,-6.56,5.84,9167.5,8566.3,9167.5,8566.3,DOWN
EWA,Australia ETF,Australia,2015,1,2015-01,-0.81,3.99,14.14,13.7,13.89,13.78,DOWN
EWA,Australia ETF,Australia,2015,2,2015-02,5.86,4.99,14.99,14.06,14.06,14.89,UP
EWA,Australia ETF,Australia,2015,3,2015-03,-3.54,6.81,15.16,14.12,14.9,14.37,DOWN
EWA,Australia ETF,Australia,2015,4,2015-04,1.83,5.57,15.33,14.4,14.4,14.66,UP
EWA,Australia ETF,Australia,2015,5,2015-05,-3.88,5.86,14.9,14.12,14.74,14.17,DOWN
EWA,Australia ETF,Australia,2015,6,2015-06,-3.72,5.43,14.21,13.46,14.06,13.54,DOWN
EWA,Australia ETF,Australia,2015,7,2015-07,-1.6,6.1,13.77,13.02,13.69,13.47,DOWN
EWA,Australia ETF,Australia,2015,8,2015-08,-10.08,12.59,13.58,11.16,13.35,12.01,DOWN
EWA,Australia ETF,Australia,2015,9,2015-09,0.73,9.25,12.17,11.26,11.45,11.54,UP
EWA,Australia ETF,Australia,2015,10,2015-10,4.7,6.37,12.74,11.63,11.63,12.18,UP
EWA,Australia ETF,Australia,2015,11,2015-11,1.17,5.68,12.46,11.66,12.15,12.29,UP
EWA,Australia ETF,Australia,2015,12,2015-12,-0.69,7.23,12.71,11.65,12.64,12.55,DOWN
EWA,Australia ETF,Australia,2016,1,2016-01,-5.67,10.43,12.38,10.76,12.38,11.68,DOWN
EWA,Australia ETF,Australia,2016,2,2016-02,-2.21,7.47,11.99,11.07,11.7,11.44,DOWN
EWA,Australia ETF,Australia,2016,3,2016-03,8.3,7.81,13.2,11.81,11.81,12.79,UP
EWA,Australia ETF,Australia,2016,4,2016-04,3.8,6.93,13.54,12.18,12.71,13.19,UP
EWA,Australia ETF,Australia,2016,5,2016-05,-3.14,4.31,13.29,12.79,13.29,12.88,DOWN
EWA,Australia ETF,Australia,2016,6,2016-06,1.58,9.1,13.43,12.33,12.86,13.06,UP
EWA,Australia ETF,Australia,2016,7,2016-07,6.91,4.71,14.02,12.86,13.12,14.02,UP
EWA,Australia ETF,Australia,2016,8,2016-08,-2.13,2.99,14.17,13.57,13.87,13.57,DOWN
EWA,Australia ETF,Australia,2016,9,2016-09,2.8,6.6,14.09,12.94,13.65,14.03,UP
EWA,Australia ETF,Australia,2016,10,2016-10,-3.15,3.93,14.14,13.53,14.06,13.62,DOWN
EWA,Australia ETF,Australia,2016,11,2016-11,1.19,4.97,13.98,13.36,13.56,13.72,UP
EWA,Australia ETF,Australia,2016,12,2016-12,0.54,3.49,14.31,13.78,13.87,13.94,UP
EWA,Australia ETF,Australia,2017,1,2017-01,3.16,3.35,14.83,14.19,14.19,14.64,UP
EWA,Australia ETF,Australia,2017,2,2017-02,2.81,3.11,15.42,14.71,14.72,15.13,UP
EWA,Australia ETF,Australia,2017,3,2017-03,1.85,4.52,15.7,15.07,15.3,15.59,UP
EWA,Australia ETF,Australia,2017,4,2017-04,-0.35,2.97,15.59,15.19,15.54,15.48,FLAT
EWA,Australia ETF,Australia,2017,5,2017-05,-5.25,4.25,15.63,14.79,15.63,14.81,DOWN
EWA,Australia ETF,Australia,2017,6,2017-06,3.25,4.36,15.35,14.79,14.79,15.27,UP
EWA,Australia ETF,Australia,2017,7,2017-07,5.19,3.77,16.11,15.13,15.2,15.99,UP
EWA,Australia ETF,Australia,2017,8,2017-08,-0.57,3.54,16.05,15.62,16.04,15.95,DOWN
EWA,Australia ETF,Australia,2017,9,2017-09,-1.67,3.02,16.31,15.74,16.07,15.8,DOWN
EWA,Australia ETF,Australia,2017,10,2017-10,0.71,2.62,16.27,15.65,15.87,15.99,UP
EWA,Australia ETF,Australia,2017,11,2017-11,-0.18,2.7,16.32,15.94,16.06,16.03,FLAT
EWA,Australia ETF,Australia,2017,12,2017-12,3.89,2.16,16.73,15.91,16.09,16.72,UP
EWA,Australia ETF,Australia,2018,1,2018-01,1.93,2.73,17.4,16.83,16.83,17.15,UP
EWA,Australia ETF,Australia,2018,2,2018-02,-4.44,6.96,17.23,15.76,17.23,16.46,DOWN
EWA,Australia ETF,Australia,2018,3,2018-03,-2.87,5.14,16.82,15.75,16.36,15.89,DOWN
EWA,Australia ETF,Australia,2018,4,2018-04,2.54,4.0,16.33,15.61,15.61,16.01,UP
EWA,Australia ETF,Australia,2018,5,2018-05,1.21,4.13,16.59,16.08,16.09,16.28,UP
EWA,Australia ETF,Australia,2018,6,2018-06,1.45,4.38,16.69,16.21,16.39,16.63,UP
EWA,Australia ETF,Australia,2018,7,2018-07,2.73,4.79,17.04,16.41,16.41,16.86,UP
EWA,Australia ETF,Australia,2018,8,2018-08,-1.06,4.02,16.93,16.42,16.72,16.54,DOWN
EWA,Australia ETF,Australia,2018,9,2018-09,-0.54,3.34,16.45,15.78,16.36,16.27,DOWN
EWA,Australia ETF,Australia,2018,10,2018-10,-6.75,5.17,16.25,14.64,16.25,15.15,DOWN
EWA,Australia ETF,Australia,2018,11,2018-11,-0.62,5.07,15.78,14.88,15.39,15.3,DOWN
EWA,Australia ETF,Australia,2018,12,2018-12,-5.51,6.58,15.56,14.07,15.56,14.71,DOWN
EWA,Australia ETF,Australia,2019,1,2019-01,7.8,5.48,15.81,14.48,14.59,15.73,UP
EWA,Australia ETF,Australia,2019,2,2019-02,3.5,3.59,16.35,15.71,15.71,16.26,UP
EWA,Australia ETF,Australia,2019,3,2019-03,0.42,3.01,16.49,16.2,16.37,16.44,FLAT
EWA,Australia ETF,Australia,2019,4,2019-04,0.05,2.62,16.79,16.45,16.62,16.63,FLAT
EWA,Australia ETF,Australia,2019,5,2019-05,0.51,4.13,16.86,16.23,16.57,16.65,UP
EWA,Australia ETF,Australia,2019,6,2019-06,5.94,3.54,17.61,16.58,16.58,17.57,UP
EWA,Australia ETF,Australia,2019,7,2019-07,-0.4,2.56,17.78,17.47,17.54,17.47,FLAT
EWA,Australia ETF,Australia,2019,8,2019-08,-2.74,5.52,17.37,16.38,17.37,16.9,DOWN
EWA,Australia ETF,Australia,2019,9,2019-09,3.15,2.43,17.64,16.81,16.81,17.34,UP
EWA,Australia ETF,Australia,2019,10,2019-10,2.55,3.95,17.77,16.72,17.12,17.56,UP
EWA,Australia ETF,Australia,2019,11,2019-11,0.31,3.46,17.9,17.47,17.74,17.8,FLAT
EWA,Australia ETF,Australia,2019,12,2019-12,1.63,3.47,18.15,17.41,17.72,18.01,UP
EWA,Australia ETF,Australia,2020,1,2020-01,-2.11,4.34,18.72,17.7,18.09,17.7,DOWN
EWA,Australia ETF,Australia,2020,2,2020-02,-9.82,6.76,18.39,16.0,17.74,16.0,DOWN
EWA,Australia ETF,Australia,2020,3,2020-03,-23.9,38.42,16.52,10.2,16.24,12.36,DOWN
EWA,Australia ETF,Australia,2020,4,2020-04,13.52,16.49,13.63,11.79,11.94,13.55,UP
EWA,Australia ETF,Australia,2020,5,2020-05,11.55,10.89,14.71,12.88,12.88,14.36,UP
EWA,Australia ETF,Australia,2020,6,2020-06,3.22,11.22,16.43,14.99,15.07,15.56,UP
EWA,Australia ETF,Australia,2020,7,2020-07,2.31,6.23,16.53,15.62,15.71,16.07,UP
